C/A,UNIT,SCP,DATEn,TIMEn,DESCn,ENTRIESn,EXITSn
A016,R081,03-00-00,05-01-11,04:00:00,REGULAR,000460790,000547719              
A016,R081,03-00-00,05-01-11,08:00:00,REGULAR,000460794,000547794
A016,R081,03-00-00,05-01-11,12:00:00,REGULAR,000460898,000548037
A016,R081,03-00-00,05-01-11,16:00:00,REGULAR,000461016,000548295
A016,R081,03-00-00,05-01-11,17:38:10,DOOR,000461132,000548337
A016,R081,03-00-00,05-01-11,17:41:26,OPEN,000461132,000548337
A016,R081,03-00-00,05-01-11,17:53:00,DOOR,000461175,000548341
A016,R081,03-00-00,05-01-11,20:00:00,OPEN,000461329,000548411
A016,R081,03-00-00,05-02-11,00:00:00,DOOR,000461477,000548467                             
A016,R081,03-00-00,05-02-11,04:00:00,REGULAR,000461488,000548481
A016,R081,03-00-00,05-02-11,08:00:00,REGULAR,000461508,000548700
A016,R081,03-00-00,05-02-11,12:00:00,REGULAR,000461671,000549401
A016,R081,03-00-00,05-02-11,16:00:00,REGULAR,000461870,000549646
A016,R081,03-00-00,05-02-11,20:00:00,REGULAR,000462299,000549848
A016,R081,03-00-00,05-03-11,00:00:00,REGULAR,000462466,000549912
A016,R081,03-00-00,05-03-11,04:00:00,REGULAR,000462476,000549914
A016,R081,03-00-00,05-03-11,08:00:00,REGULAR,000462498,000550155              
A016,R081,03-00-00,05-03-11,12:00:00,REGULAR,000462650,000550856
A016,R081,03-00-00,05-03-11,16:00:00,REGULAR,000462838,000551105
A016,R081,03-00-00,05-03-11,20:00:00,REGULAR,000463307,000551379
A016,R081,03-00-00,05-04-11,00:00:00,REGULAR,000463525,000551427
A016,R081,03-00-00,05-04-11,04:00:00,REGULAR,000463544,000551433
A016,R081,03-00-00,05-04-11,08:00:00,REGULAR,000463559,000551683
A016,R081,03-00-00,05-04-11,12:00:00,REGULAR,000463728,000552431
A016,R081,03-00-00,05-04-11,16:00:00,REGULAR,000463953,000552725              
A016,R081,03-00-00,05-04-11,20:00:00,REGULAR,000464540,000552962
A016,R081,03-00-00,05-05-11,00:00:00,REGULAR,000464789,000553032
A016,R081,03-00-00,05-05-11,04:00:00,REGULAR,000464805,000553043
A016,R081,03-00-00,05-05-11,08:00:00,REGULAR,000464830,000553282
A016,R081,03-00-00,05-05-11,12:00:00,REGULAR,000464966,000553936
A016,R081,03-00-00,05-05-11,16:00:00,REGULAR,000465175,000554192
A016,R081,03-00-00,05-05-11,20:00:00,REGULAR,000465678,000554443
A016,R081,03-00-00,05-06-11,00:00:00,REGULAR,000465929,000554517              
A016,R081,03-00-00,05-06-11,04:00:00,REGULAR,000465949,000554526
A016,R081,03-00-00,05-06-11,08:00:00,REGULAR,000465968,000554798
A016,R081,03-00-00,05-06-11,12:00:00,REGULAR,000466178,000555521
A016,R081,03-00-00,05-06-11,16:00:00,REGULAR,000466400,000555842
A016,R081,03-00-00,05-06-11,20:00:00,REGULAR,000466883,000556089                                                                                                                                                        
A016,R081,03-00-01,05-01-11,00:00:00,REGULAR,001116723,000369266
A016,R081,03-00-01,05-01-11,04:00:00,REGULAR,001116784,000369273              
A016,R081,03-00-01,05-01-11,08:00:00,REGULAR,001116815,000369307
A016,R081,03-00-01,05-01-11,12:00:00,REGULAR,001116976,000369406
A016,R081,03-00-01,05-01-11,16:00:00,REGULAR,001117200,000369504
A016,R081,03-00-01,05-01-11,18:00:48,DOOR,001117395,000369537
A016,R081,03-00-01,05-01-11,18:01:29,OPEN,001117395,000369537
A016,R081,03-00-01,05-01-11,18:01:55,DOOR,001117395,000369537
A016,R081,03-00-01,05-01-11,18:02:03,OPEN,001117395,000369537
A016,R081,03-00-01,05-01-11,20:00:00,DOOR,001117575,000369560                             
A016,R081,03-00-01,05-02-11,00:00:00,REGULAR,001117813,000369577
A016,R081,03-00-01,05-02-11,04:00:00,REGULAR,001117845,000369580
A016,R081,03-00-01,05-02-11,08:00:00,REGULAR,001117888,000369702
A016,R081,03-00-01,05-02-11,12:00:00,REGULAR,001118162,000370038
A016,R081,03-00-01,05-02-11,16:00:00,REGULAR,001118485,000370120
A016,R081,03-00-01,05-02-11,20:00:00,REGULAR,001119123,000370181
A016,R081,03-00-01,05-03-11,00:00:00,REGULAR,001119388,000370210
A016,R081,03-00-01,05-03-11,04:00:00,REGULAR,001119422,000370212              
A016,R081,03-00-01,05-03-11,08:00:00,REGULAR,001119465,000370328
A016,R081,03-00-01,05-03-11,12:00:00,REGULAR,001119718,000370690
A016,R081,03-00-01,05-03-11,16:00:00,REGULAR,001120063,000370771
A016,R081,03-00-01,05-03-11,20:00:00,REGULAR,001120772,000370874
A016,R081,03-00-01,05-04-11,00:00:00,REGULAR,001121043,000370895
A016,R081,03-00-01,05-04-11,04:00:00,REGULAR,001121076,000370897
A016,R081,03-00-01,05-04-11,08:00:00,REGULAR,001121104,000371013
A016,R081,03-00-01,05-04-11,12:00:00,REGULAR,001121445,000371346              
A016,R081,03-00-01,05-04-11,16:00:00,REGULAR,001121791,000371467
A016,R081,03-00-01,05-04-11,20:00:00,REGULAR,001122515,000371541
A016,R081,03-00-01,05-05-11,00:00:00,REGULAR,001122846,000371563
A016,R081,03-00-01,05-05-11,04:00:00,REGULAR,001122893,000371567
A016,R081,03-00-01,05-05-11,08:00:00,REGULAR,001122942,000371666
A016,R081,03-00-01,05-05-11,12:00:00,REGULAR,001123227,000372018
A016,R081,03-00-01,05-05-11,16:00:00,REGULAR,001123555,000372128
A016,R081,03-00-01,05-05-11,20:00:00,REGULAR,001124303,000372224              
A016,R081,03-00-01,05-06-11,00:00:00,REGULAR,001124719,000372253
A016,R081,03-00-01,05-06-11,04:00:00,REGULAR,001124770,000372257
A016,R081,03-00-01,05-06-11,08:00:00,REGULAR,001124811,000372370
A016,R081,03-00-01,05-06-11,12:00:00,REGULAR,001125127,000372664
A016,R081,03-00-01,05-06-11,16:00:00,REGULAR,001125511,000372774
A016,R081,03-00-01,05-06-11,20:00:00,REGULAR,001126203,000372897                                                                                                          
A016,R081,03-00-02,05-01-11,00:00:00,REGULAR,008864146,002986183
A016,R081,03-00-02,05-01-11,04:00:00,REGULAR,008864247,002986192              
A016,R081,03-00-02,05-01-11,08:00:00,REGULAR,008864264,002986232
A016,R081,03-00-02,05-01-11,12:00:00,REGULAR,008864439,002986331
A016,R081,03-00-02,05-01-11,16:00:00,REGULAR,008864707,002986449
A016,R081,03-00-02,05-01-11,18:20:22,DOOR,008865012,002986477
A016,R081,03-00-02,05-01-11,18:21:11,OPEN,008865012,002986477
A016,R081,03-00-02,05-01-11,18:24:58,DOOR,008865012,002986477
A016,R081,03-00-02,05-01-11,18:38:51,OPEN,008865038,002986485
A016,R081,03-00-02,05-01-11,20:00:00,DOOR,008865172,002986498                             
A016,R081,03-00-02,05-01-11,23:13:34,DOOR,008865388,002986510
A016,R081,03-00-02,05-02-11,00:00:00,OPEN,008865401,002986516
A016,R081,03-00-02,05-02-11,04:00:00,REGULAR,008865441,002986527
A016,R081,03-00-02,05-02-11,06:14:12,REGULAR,008865447,002986547
A016,R081,03-00-02,05-02-11,07:35:53,DOOR,008865478,002986611
A016,R081,03-00-02,05-02-11,07:36:56,OPEN,008865478,002986611
A016,R081,03-00-02,05-02-11,07:37:36,DOOR,008865478,002986611
A016,R081,03-00-02,05-02-11,07:37:40,OPEN,008865478,002986611                                
A016,R081,03-00-02,05-02-11,07:38:03,DOOR,008865478,002986611
A016,R081,03-00-02,05-02-11,07:38:35,OPEN,008865478,002986611
A016,R081,03-00-02,05-02-11,08:00:00,DOOR,008865493,002986648
A016,R081,03-00-02,05-02-11,12:00:00,OPEN,008865870,002986918
A016,R081,03-00-02,05-02-11,16:00:00,REGULAR,008866293,002986990
A016,R081,03-00-02,05-02-11,20:00:00,REGULAR,008867040,002987050
A016,R081,03-00-02,05-03-11,00:00:00,REGULAR,008867400,002987064
A016,R081,03-00-02,05-03-11,04:00:00,REGULAR,008867452,002987067                          
A016,R081,03-00-02,05-03-11,08:00:00,REGULAR,008867525,002987203
A016,R081,03-00-02,05-03-11,12:00:00,REGULAR,008867879,002987536
A016,R081,03-00-02,05-03-11,16:00:00,REGULAR,008868281,002987612
A016,R081,03-00-02,05-03-11,20:00:00,REGULAR,008869045,002987690
A016,R081,03-00-02,05-04-11,00:00:00,REGULAR,008869449,002987711
A016,R081,03-00-02,05-04-11,04:00:00,REGULAR,008869499,002987715
A016,R081,03-00-02,05-04-11,08:00:00,REGULAR,008869572,002987858
A016,R081,03-00-02,05-04-11,12:00:00,REGULAR,008869985,002988131              
A016,R081,03-00-02,05-04-11,16:00:00,REGULAR,008870389,002988229
A016,R081,03-00-02,05-04-11,20:00:00,REGULAR,008871229,002988279
A016,R081,03-00-02,05-05-11,00:00:00,REGULAR,008871636,002988294
A016,R081,03-00-02,05-05-11,04:00:00,REGULAR,008871683,002988295
A016,R081,03-00-02,05-05-11,08:00:00,REGULAR,008871739,002988411
A016,R081,03-00-02,05-05-11,12:00:00,REGULAR,008872091,002988736
A016,R081,03-00-02,05-05-11,16:00:00,REGULAR,008872532,002988836
A016,R081,03-00-02,05-05-11,20:00:00,REGULAR,008873370,002988913              
A016,R081,03-00-02,05-06-11,00:00:00,REGULAR,008873844,002988932
A016,R081,03-00-02,05-06-11,04:00:00,REGULAR,008873907,002988937
A016,R081,03-00-02,05-06-11,08:00:00,REGULAR,008873979,002989071
A016,R081,03-00-02,05-06-11,12:00:00,REGULAR,008874351,002989331
A016,R081,03-00-02,05-06-11,16:00:00,REGULAR,008874810,002989403
A016,R081,03-00-02,05-06-11,20:00:00,REGULAR,008875613,002989472                                                                                                          
A016,R081,03-06-00,05-01-11,00:00:00,REGULAR,000833424,000237836
A016,R081,03-06-00,05-01-11,04:00:00,REGULAR,000833429,000237841              
A016,R081,03-06-00,05-01-11,08:00:00,REGULAR,000833429,000237844
A016,R081,03-06-00,05-01-11,12:00:00,REGULAR,000833443,000237856
A016,R081,03-06-00,05-01-11,16:00:00,REGULAR,000833450,000237876
A016,R081,03-06-00,05-01-11,20:00:00,REGULAR,000833496,000237887
A016,R081,03-06-00,05-02-11,00:00:00,REGULAR,000833516,000237889
A016,R081,03-06-00,05-02-11,04:00:00,REGULAR,000833519,000237891
A016,R081,03-06-00,05-02-11,08:00:00,REGULAR,000833523,000237910
A016,R081,03-06-00,05-02-11,12:00:00,REGULAR,000833552,000237958              
A016,R081,03-06-00,05-02-11,16:00:00,REGULAR,000833562,000237968
A016,R081,03-06-00,05-02-11,20:00:00,REGULAR,000833587,000237977
A016,R081,03-06-00,05-03-11,00:00:00,REGULAR,000833612,000237979
A016,R081,03-06-00,05-03-11,04:00:00,REGULAR,000833615,000237982
A016,R081,03-06-00,05-03-11,08:00:00,REGULAR,000833618,000238011
A016,R081,03-06-00,05-03-11,09:02:03,DOOR,000833621,000238035
A016,R081,03-06-00,05-03-11,09:50:53,OPEN,000833621,000238035
A016,R081,03-06-00,05-03-11,12:00:00,TS,000833653,000238066                         
A016,R081,03-06-00,05-03-11,16:00:00,REGULAR,000833671,000238088
A016,R081,03-06-00,05-03-11,20:00:00,REGULAR,000833729,000238099
A016,R081,03-06-00,05-04-11,00:00:00,REGULAR,000833753,000238104
A016,R081,03-06-00,05-04-11,04:00:00,REGULAR,000833755,000238106
A016,R081,03-06-00,05-04-11,08:00:00,REGULAR,000833762,000238115
A016,R081,03-06-00,05-04-11,12:00:00,REGULAR,000833793,000238173
A016,R081,03-06-00,05-04-11,16:00:00,REGULAR,000833818,000238189
A016,R081,03-06-00,05-04-11,20:00:00,REGULAR,000833856,000238200              
A016,R081,03-06-00,05-05-11,00:00:00,REGULAR,000833875,000238200
A016,R081,03-06-00,05-05-11,04:00:00,REGULAR,000833878,000238200
A016,R081,03-06-00,05-05-11,08:00:00,REGULAR,000833880,000238214
A016,R081,03-06-00,05-05-11,12:00:00,REGULAR,000833914,000238290
A016,R081,03-06-00,05-05-11,16:00:00,REGULAR,000833936,000238318
A016,R081,03-06-00,05-05-11,20:00:00,REGULAR,000833991,000238337
A016,R081,03-06-00,05-06-11,00:00:00,REGULAR,000834017,000238347
A016,R081,03-06-00,05-06-11,04:00:00,REGULAR,000834024,000238347              
A016,R081,03-06-00,05-06-11,04:45:28,TS,000834024,000238347
A016,R081,03-06-00,05-06-11,08:00:00,VLT,000834028,000238363
A016,R081,03-06-00,05-06-11,12:00:00,OPN,000834061,000238405
A016,R081,03-06-00,05-06-11,16:00:00,REGULAR,000834082,000238430
A016,R081,03-06-00,05-06-11,20:00:00,REGULAR,000834141,000238446                                                                                                                                                                     
A016,R081,03-06-01,05-01-11,00:00:00,REGULAR,000595267,000431627
A016,R081,03-06-01,05-01-11,04:00:00,REGULAR,000595269,000431627              
A016,R081,03-06-01,05-01-11,08:00:00,REGULAR,000595269,000431641
A016,R081,03-06-01,05-01-11,12:00:00,REGULAR,000595274,000431673
A016,R081,03-06-01,05-01-11,16:00:00,REGULAR,000595278,000431712
A016,R081,03-06-01,05-01-11,20:00:00,REGULAR,000595302,000431717
A016,R081,03-06-01,05-02-11,00:00:00,REGULAR,000595317,000431717
A016,R081,03-06-01,05-02-11,04:00:00,REGULAR,000595321,000431717
A016,R081,03-06-01,05-02-11,08:00:00,REGULAR,000595322,000431744
A016,R081,03-06-01,05-02-11,12:00:00,REGULAR,000595345,000431828              
A016,R081,03-06-01,05-02-11,16:00:00,REGULAR,000595351,000431846
A016,R081,03-06-01,05-02-11,20:00:00,REGULAR,000595374,000431867
A016,R081,03-06-01,05-03-11,00:00:00,REGULAR,000595384,000431871
A016,R081,03-06-01,05-03-11,04:00:00,REGULAR,000595386,000431872
A016,R081,03-06-01,05-03-11,08:00:00,REGULAR,000595386,000431903
A016,R081,03-06-01,05-03-11,10:50:38,TS,000595398,000431970
A016,R081,03-06-01,05-03-11,10:51:10,VLT,000595398,000431970
A016,R081,03-06-01,05-03-11,10:52:45,OPN,000595398,000431970                           
A016,R081,03-06-01,05-03-11,10:52:51,DOOR,000595398,000431970
A016,R081,03-06-01,05-03-11,10:52:53,OPEN,000595398,000431970
A016,R081,03-06-01,05-03-11,10:52:55,DOOR,000595398,000431970
A016,R081,03-06-01,05-03-11,10:53:00,OPEN,000595398,000431970
A016,R081,03-06-01,05-03-11,10:53:03,DOOR,000595398,000431970
A016,R081,03-06-01,05-03-11,10:53:05,OPEN,000595398,000431970
A016,R081,03-06-01,05-03-11,10:53:11,DOOR,000595398,000431970
A016,R081,03-06-01,05-03-11,10:53:19,OPEN,000595398,000431970                                      
A016,R081,03-06-01,05-03-11,10:54:05,DOOR,000595398,000431970
A016,R081,03-06-01,05-03-11,10:54:08,OPEN,000595398,000431970
A016,R081,03-06-01,05-03-11,10:54:34,DOOR,000595399,000431970
A016,R081,03-06-01,05-03-11,10:55:26,OPEN,000595399,000431970
A016,R081,03-06-01,05-03-11,10:55:28,DOOR,000595399,000431970
A016,R081,03-06-01,05-03-11,11:18:41,OPEN,000595400,000431976
A016,R081,03-06-01,05-03-11,12:00:00,DOOR,000595403,000431984
A016,R081,03-06-01,05-03-11,16:00:00,OPEN,000595410,000432015                                      
A016,R081,03-06-01,05-03-11,20:00:00,REGULAR,000595437,000432035
A016,R081,03-06-01,05-04-11,00:00:00,REGULAR,000595455,000432040
A016,R081,03-06-01,05-04-11,04:00:00,REGULAR,000595456,000432040
A016,R081,03-06-01,05-04-11,08:00:00,REGULAR,000595457,000432079
A016,R081,03-06-01,05-04-11,12:00:00,REGULAR,000595471,000432170
A016,R081,03-06-01,05-04-11,16:00:00,REGULAR,000595481,000432195
A016,R081,03-06-01,05-04-11,20:00:00,REGULAR,000595510,000432207
A016,R081,03-06-01,05-05-11,00:00:00,REGULAR,000595526,000432212              
A016,R081,03-06-01,05-05-11,04:00:00,REGULAR,000595527,000432212
A016,R081,03-06-01,05-05-11,08:00:00,REGULAR,000595527,000432245
A016,R081,03-06-01,05-05-11,12:00:00,REGULAR,000595533,000432344
A016,R081,03-06-01,05-05-11,16:00:00,REGULAR,000595549,000432369
A016,R081,03-06-01,05-05-11,20:00:00,REGULAR,000595590,000432394
A016,R081,03-06-01,05-06-11,00:00:00,REGULAR,000595609,000432396
A016,R081,03-06-01,05-06-11,04:00:00,REGULAR,000595612,000432396
A016,R081,03-06-01,05-06-11,04:45:28,TS,000595612,000432396                   
A016,R081,03-06-01,05-06-11,08:00:00,REGULAR,000595613,000432431
A016,R081,03-06-01,05-06-11,12:00:00,REGULAR,000595638,000432507
A016,R081,03-06-01,05-06-11,16:00:00,REGULAR,000595647,000432533
A016,R081,03-06-01,05-06-11,20:00:00,REGULAR,000595671,000432562                                                                                                                                                                                                      
A021,R032,01-00-00,05-01-11,00:00:00,REGULAR,000930901,001078221
A021,R032,01-00-00,05-01-11,04:00:00,REGULAR,000930953,001078257              
A021,R032,01-00-00,05-01-11,08:00:00,REGULAR,000930968,001078325
A021,R032,01-00-00,05-01-11,12:00:00,REGULAR,000931063,001078646
A021,R032,01-00-00,05-01-11,16:00:00,REGULAR,000931230,001079083
A021,R032,01-00-00,05-01-11,20:00:00,REGULAR,000931490,001079362
A021,R032,01-00-00,05-02-11,00:00:00,REGULAR,000931653,001079494
A021,R032,01-00-00,05-02-11,04:00:00,REGULAR,000931679,001079511
A021,R032,01-00-00,05-02-11,08:00:00,REGULAR,000931910,001079762
A021,R032,01-00-00,05-02-11,10:32:01,DOOR,000932284,001081172                 
A021,R032,01-00-00,05-02-11,10:32:12,DOOR,000932284,001081172
A021,R032,01-00-00,05-02-11,12:00:00,OPEN,000932399,001081395
A021,R032,01-00-00,05-02-11,16:00:00,REGULAR,000932993,001081982
A021,R032,01-00-00,05-02-11,20:00:00,REGULAR,000934449,001082733
A021,R032,01-00-00,05-03-11,00:00:00,REGULAR,000934831,001082896
A021,R032,01-00-00,05-03-11,04:00:00,REGULAR,000934877,001082921
A021,R032,01-00-00,05-03-11,04:00:00,REGULAR,000934877,001082921
A021,R032,01-00-00,05-03-11,08:00:00,RECOVR,000935136,001083165                     
A021,R032,01-00-00,05-03-11,12:00:00,REGULAR,000935660,001084753
A021,R032,01-00-00,05-03-11,16:00:00,REGULAR,000936229,001085396
A021,R032,01-00-00,05-03-11,20:00:00,REGULAR,000937714,001086148
A021,R032,01-00-00,05-04-11,00:00:00,REGULAR,000938148,001086313
A021,R032,01-00-00,05-04-11,04:00:00,REGULAR,000938191,001086328
A021,R032,01-00-00,05-04-11,08:00:00,REGULAR,000938435,001086591
A021,R032,01-00-00,05-04-11,12:00:00,REGULAR,000938841,001088216
A021,R032,01-00-00,05-04-11,16:00:00,REGULAR,000939353,001088900              
A021,R032,01-00-00,05-04-11,20:00:00,REGULAR,000940927,001089589
A021,R032,01-00-00,05-05-11,00:00:00,REGULAR,000941342,001089744
A021,R032,01-00-00,05-05-11,04:00:00,REGULAR,000941384,001089763
A021,R032,01-00-00,05-05-11,08:00:00,REGULAR,000941646,001089999
A021,R032,01-00-00,05-05-11,12:00:00,REGULAR,000942219,001091574
A021,R032,01-00-00,05-05-11,16:00:00,REGULAR,000942832,001092320
A021,R032,01-00-00,05-05-11,20:00:00,REGULAR,000944270,001093138
A021,R032,01-00-00,05-06-11,00:00:00,REGULAR,000944692,001093305              
A021,R032,01-00-00,05-06-11,04:00:00,REGULAR,000944749,001093341
A021,R032,01-00-00,05-06-11,11:40:41,REGULAR,000945433,001094940
A021,R032,01-00-00,05-06-11,11:43:35,REGULAR,000945436,001094952
A021,R032,01-00-00,05-06-11,12:00:00,REGULAR,000945466,001094991
A021,R032,01-00-00,05-06-11,16:00:00,REGULAR,000946147,001095643
A021,R032,01-00-00,05-06-11,20:00:00,REGULAR,000947497,001096452                                                                                                          
A021,R032,01-00-01,05-01-11,00:00:00,REGULAR,000266362,000315596
A021,R032,01-00-01,05-01-11,04:00:00,REGULAR,000266391,000315619              
A021,R032,01-00-01,05-01-11,08:00:00,REGULAR,000266399,000315645
A021,R032,01-00-01,05-01-11,12:00:00,REGULAR,000266438,000315799
A021,R032,01-00-01,05-01-11,16:00:00,REGULAR,000266535,000315997
A021,R032,01-00-01,05-01-11,20:00:00,REGULAR,000266670,000316212
A021,R032,01-00-01,05-02-11,00:00:00,REGULAR,000266751,000316306
A021,R032,01-00-01,05-02-11,04:00:00,REGULAR,000266760,000316318
A021,R032,01-00-01,05-02-11,08:00:00,REGULAR,000266886,000316452
A021,R032,01-00-01,05-02-11,10:51:54,DOOR,000267138,000317494                 
A021,R032,01-00-01,05-02-11,10:52:02,DOOR,000267138,000317494
A021,R032,01-00-01,05-02-11,12:00:00,OPEN,000267197,000317583
A021,R032,01-00-01,05-02-11,16:00:00,REGULAR,000267517,000317928
A021,R032,01-00-01,05-02-11,20:00:00,REGULAR,000268563,000318400
A021,R032,01-00-01,05-03-11,00:00:00,REGULAR,000268780,000318483
A021,R032,01-00-01,05-03-11,04:00:00,REGULAR,000268805,000318495
A021,R032,01-00-01,05-03-11,04:00:00,REGULAR,000268805,000318495
A021,R032,01-00-01,05-03-11,08:00:00,RECOVR,000268931,000318634                     
A021,R032,01-00-01,05-03-11,12:00:00,REGULAR,000269223,000319773
A021,R032,01-00-01,05-03-11,16:00:00,REGULAR,000269553,000320148
A021,R032,01-00-01,05-03-11,20:00:00,REGULAR,000270597,000320682
A021,R032,01-00-01,05-04-11,00:00:00,REGULAR,000270816,000320764
A021,R032,01-00-01,05-04-11,04:00:00,REGULAR,000270831,000320769
A021,R032,01-00-01,05-04-11,08:00:00,REGULAR,000270957,000320906
A021,R032,01-00-01,05-04-11,12:00:00,REGULAR,000271200,000321946
A021,R032,01-00-01,05-04-11,16:00:00,REGULAR,000271538,000322376              
A021,R032,01-00-01,05-04-11,20:00:00,REGULAR,000272643,000322859
A021,R032,01-00-01,05-05-11,00:00:00,REGULAR,000272874,000322932
A021,R032,01-00-01,05-05-11,04:00:00,REGULAR,000272884,000322939
A021,R032,01-00-01,05-05-11,08:00:00,REGULAR,000273004,000323091
A021,R032,01-00-01,05-05-11,12:00:00,REGULAR,000273329,000324246
A021,R032,01-00-01,05-05-11,16:00:00,REGULAR,000273676,000324649
A021,R032,01-00-01,05-05-11,20:00:00,REGULAR,000274783,000325091
A021,R032,01-00-01,05-06-11,00:00:00,REGULAR,000275000,000325192              
A021,R032,01-00-01,05-06-11,04:00:00,REGULAR,000275028,000325202
A021,R032,01-00-01,05-06-11,11:40:41,REGULAR,000275422,000326272
A021,R032,01-00-01,05-06-11,11:43:35,REGULAR,000275427,000326277
A021,R032,01-00-01,05-06-11,12:00:00,REGULAR,000275444,000326314
A021,R032,01-00-01,05-06-11,16:00:00,REGULAR,000275834,000326697
A021,R032,01-00-01,05-06-11,20:00:00,REGULAR,000276776,000327220                                                                                                          
A021,R032,01-00-02,05-01-11,00:00:00,REGULAR,001092288,000995144
A021,R032,01-00-02,05-01-11,04:00:00,REGULAR,001092306,000995150              
A021,R032,01-00-02,05-01-11,08:00:00,REGULAR,001092310,000995158
A021,R032,01-00-02,05-01-11,12:00:00,REGULAR,001092327,000995228
A021,R032,01-00-02,05-01-11,16:00:00,REGULAR,001092397,000995333
A021,R032,01-00-02,05-01-11,20:00:00,REGULAR,001092486,000995445
A021,R032,01-00-02,05-02-11,00:00:00,REGULAR,001092526,000995492
A021,R032,01-00-02,05-02-11,04:00:00,REGULAR,001092530,000995496
A021,R032,01-00-02,05-02-11,08:00:00,REGULAR,001092584,000995578
A021,R032,01-00-02,05-02-11,11:05:49,DOOR,001092764,000996274                 
A021,R032,01-00-02,05-02-11,11:05:55,DOOR,001092764,000996274
A021,R032,01-00-02,05-02-11,12:00:00,OPEN,001092809,000996305
A021,R032,01-00-02,05-02-11,16:00:00,REGULAR,001093012,000996481
A021,R032,01-00-02,05-02-11,20:00:00,REGULAR,001093782,000996730
A021,R032,01-00-02,05-03-11,00:00:00,REGULAR,001093893,000996768
A021,R032,01-00-02,05-03-11,04:00:00,REGULAR,001093903,000996777
A021,R032,01-00-02,05-03-11,08:00:00,REGULAR,001093946,000996874
A021,R032,01-00-02,05-03-11,12:00:00,REGULAR,001094149,000997587                    
A021,R032,01-00-02,05-03-11,16:00:00,REGULAR,001094371,000997795
A021,R032,01-00-02,05-03-11,20:00:00,REGULAR,001095144,000998039
A021,R032,01-00-02,05-04-11,00:00:00,REGULAR,001095256,000998090
A021,R032,01-00-02,05-04-11,04:00:00,REGULAR,001095263,000998091
A021,R032,01-00-02,05-04-11,08:00:00,REGULAR,001095313,000998165
A021,R032,01-00-02,05-04-11,12:00:00,REGULAR,001095496,000998905
A021,R032,01-00-02,05-04-11,16:00:00,REGULAR,001095720,000999105
A021,R032,01-00-02,05-04-11,20:00:00,REGULAR,001096516,000999377              
A021,R032,01-00-02,05-05-11,00:00:00,REGULAR,001096636,000999422
A021,R032,01-00-02,05-05-11,04:00:00,REGULAR,001096644,000999424
A021,R032,01-00-02,05-05-11,08:00:00,REGULAR,001096706,000999490
A021,R032,01-00-02,05-05-11,12:00:00,REGULAR,001096911,001000259
A021,R032,01-00-02,05-05-11,16:00:00,REGULAR,001097137,001000442
A021,R032,01-00-02,05-05-11,20:00:00,REGULAR,001097945,001000693
A021,R032,01-00-02,05-06-11,00:00:00,REGULAR,001098074,001000748
A021,R032,01-00-02,05-06-11,04:00:00,REGULAR,001098083,001000759              
A021,R032,01-00-02,05-06-11,11:40:41,REGULAR,001098320,001001570
A021,R032,01-00-02,05-06-11,11:43:35,REGULAR,001098325,001001572
A021,R032,01-00-02,05-06-11,12:00:00,REGULAR,001098329,001001596
A021,R032,01-00-02,05-06-11,16:00:00,REGULAR,001098581,001001821
A021,R032,01-00-02,05-06-11,20:00:00,REGULAR,001099301,001002085                                                                                                                                                        
A021,R032,01-00-03,05-01-11,00:00:00,REGULAR,002963860,004521490
A021,R032,01-00-03,05-01-11,04:00:00,REGULAR,002963867,004521494              
A021,R032,01-00-03,05-01-11,08:00:00,REGULAR,002963868,004521498
A021,R032,01-00-03,05-01-11,12:00:00,REGULAR,002963880,004521518
A021,R032,01-00-03,05-01-11,16:00:00,REGULAR,002963909,004521566
A021,R032,01-00-03,05-01-11,20:00:00,REGULAR,002963956,004521609
A021,R032,01-00-03,05-02-11,00:00:00,REGULAR,002963988,004521620
A021,R032,01-00-03,05-02-11,04:00:00,REGULAR,002963989,004521620
A021,R032,01-00-03,05-02-11,08:00:00,REGULAR,002964012,004521665
A021,R032,01-00-03,05-02-11,11:19:13,DOOR,002964192,004522002                 
A021,R032,01-00-03,05-02-11,11:19:20,DOOR,002964192,004522002
A021,R032,01-00-03,05-02-11,11:19:21,OPEN,002964192,004522002
A021,R032,01-00-03,05-02-11,12:00:00,DOOR,002964212,004522010
A021,R032,01-00-03,05-02-11,16:00:00,OPEN,002964361,004522072
A021,R032,01-00-03,05-02-11,20:00:00,REGULAR,002965030,004522138
A021,R032,01-00-03,05-03-11,00:00:00,REGULAR,002965098,004522149
A021,R032,01-00-03,05-03-11,04:00:00,REGULAR,002965103,004522150
A021,R032,01-00-03,05-03-11,08:00:00,REGULAR,002965129,004522175                          
A021,R032,01-00-03,05-03-11,12:00:00,REGULAR,002965299,004522481
A021,R032,01-00-03,05-03-11,16:00:00,REGULAR,002965459,004522541
A021,R032,01-00-03,05-03-11,20:00:00,REGULAR,002966195,004522652
A021,R032,01-00-03,05-04-11,00:00:00,REGULAR,002966279,004522663
A021,R032,01-00-03,05-04-11,04:00:00,REGULAR,002966282,004522663
A021,R032,01-00-03,05-04-11,08:00:00,REGULAR,002966310,004522694
A021,R032,01-00-03,05-04-11,12:00:00,REGULAR,002966504,004523051
A021,R032,01-00-03,05-04-11,16:00:00,REGULAR,002966670,004523100              
A021,R032,01-00-03,05-04-11,20:00:00,REGULAR,002967400,004523203
